Id,downvotes,upvotes
"72630004","0","1"
"51964130","0","1"
"60868584","0","1"
"73534404","0","3"
"59813768","0","1"
"66437804","0","0"
"76223085","0","0"
"47814379","0","0"
"75150789","0","0"
"70014462","0","0"
"77352743","0","0"
"61697701","0","0"
"62509442","0","0"
"70500439","0","0"
"50362809","0","0"
"63743709","0","0"
"63832348","0","0"
"58044444","0","0"
"65632090","0","0"
"43700095","0","0"
"73119033","0","0"
"64763178","0","0"
"67013455","0","0"
"48034271","0","0"
"41934568","0","0"
"48285586","0","0"
"54962219","0","0"
"75371141","0","0"
"62216500","0","0"
"57288179","0","0"
"49554522","0","0"
"59046621","0","0"
"64781307","0","0"
"69629656","0","0"
"43205786","0","0"
"66248672","0","0"
"42758324","0","0"
"74804213","0","0"
"75054145","0","0"
"67765928","0","0"
"63574404","0","0"
"57218480","0","0"
"74955340","0","0"
"70495780","0","0"
"44472227","0","1"
"44905773","0","0"
"45040482","1","2"
"62670923","0","1"
"60607246","0","1"
"45284715","0","1"
"47398357","0","2"
"47392917","0","1"
"56051758","0","1"
"67607710","1","0"
"50673056","0","0"
"57095643","0","1"
"51403774","0","1"
"54291436","0","2"
"51702557","0","1"
"54190745","0","1"
"54875763","0","1"
"55454171","2","1"
"68323888","0","1"
"74353852","1","0"
"58842967","0","0"
"53447223","0","1"
"59224664","0","1"
"75968550","0","2"
"60300497","0","1"
"60419285","1","1"
"67129742","0","1"
"58035043","0","1"
"63276153","0","0"
"65902020","0","0"
"50448835","0","0"
"77334099","0","0"
"44935278","0","0"
"58998235","0","0"
"76044659","0","0"
"76872568","0","0"
"67142059","0","0"
"69206998","0","0"
"55606266","0","0"
"77235099","0","0"
"73405599","0","0"
"42225270","0","0"
"45603835","0","0"
"46398893","0","0"
"77243159","0","0"
"73623988","0","0"
"58527585","0","0"
"75155957","0","0"
"53286324","0","0"
"75614459","0","0"
"43338022","0","0"
"43975383","0","0"
"76683691","0","0"
"60459097","0","0"
"68441129","0","0"
"68844739","0","0"
"62411595","0","0"
"58859222","0","0"
"61199007","0","1"
"52423254","0","4"
"44372151","0","14"
"42737957","0","114"
"48105704","1","5"
"45198582","2","0"
"41903006","0","2"
"62614938","0","0"
"45700486","0","1"
"45772594","0","4"
"42023194","0","3"
"46057167","0","1"
"63330463","0","1"
"63404899","0","6"
"44718204","0","39"
"51807327","0","2"
"59352370","0","3"
"65725709","2","0"
"48930410","1","0"
"41643772","0","3"
"49883864","0","1"
"54628459","0","6"
"45059787","0","6"
"67618371","0","0"
"67619408","0","1"
"68202950","0","2"
"51076235","1","3"
"52048332","0","7"
"68652902","0","1"
"67322918","0","2"
"51913505","1","0"
"60560729","0","3"
"52065164","2","7"
"60828990","0","5"
"54660134","0","2"
"52918128","0","1"
"70129589","0","1"
"70468568","0","2"
"47119155","0","1"
"55573065","0","9"
"42056051","0","4"
"54076077","0","6"
"69758705","0","2"
"71661075","0","1"
"70903731","0","6"
"47536795","0","15"
"55585306","0","2"
"53681983","0","2"
"55635080","1","1"
"72949005","0","4"
"70491802","0","1"
"41465735","0","1"
"74155189","1","5"
"54938171","0","1"
"71127506","0","6"
"57304223","0","2"
"42212845","1","1"
"74840324","1","0"
"60752198","0","4"
"48063138","0","6"
"53554331","0","3"
"58274739","0","0"
"55220933","0","1"
"59138909","0","2"
"59136356","0","3"
"59494339","0","3"
"76625465","2","1"
"49255389","0","1"
"69200881","0","5"
"60227316","0","1"
"77179597","0","1"
"58396629","0","6"
"51759651","0","0"
"67049174","0","0"
"66469249","0","0"
"63880977","0","0"
"46866163","0","0"
"52792252","0","0"
"45563416","0","0"
"51891659","0","0"
"51452280","0","0"
"63254346","0","0"
"62794548","0","0"
"75742969","0","0"
"76113223","0","0"
"43973478","0","0"
"47375810","0","0"
"47968880","0","0"
"48441258","0","0"
"55389696","0","0"
"57729166","0","0"
"49700164","0","0"
"68170399","0","0"
"69764630","0","0"
"50671372","0","0"
"67330304","0","0"
"68492070","0","0"
"77446066","0","0"
"68672056","0","0"
"48933954","0","0"
"63018629","0","0"
"55362876","0","0"
"53781445","0","0"
"52229888","0","0"
"52204784","0","0"
"77263750","0","0"
"55175401","0","0"
"45509910","0","0"
"49696577","0","0"
"65773392","0","0"
"64002219","0","0"
"58001474","0","0"
"63876693","0","0"
"47349873","0","0"
"69498054","0","0"
"76150187","0","0"
"69195577","0","0"
"76426012","0","0"
"48860558","0","1"
"44423362","0","2"
"62575705","0","2"
"45626435","0","1"
"63117717","1","1"
"46029709","1","0"
"46063829","0","0"
"46154952","0","1"
"50005066","0","2"
"44555979","0","5"
"61835144","0","3"
"47909313","0","3"
"65133152","1","0"
"48176433","2","0"
"65625737","0","0"
"48969701","0","1"
"49248317","0","1"
"49303217","0","2"
"48417643","0","3"
"50228371","0","1"
"64697013","0","1"
"50289749","0","2"
"68346624","3","0"
"51703470","0","2"
"68743022","0","0"
"52112685","1","1"
"53040187","0","2"
"53301594","0","2"
"66979966","0","1"
"70654207","0","1"
"65823406","0","3"
"54635055","0","0"
"72572153","0","2"
"44139578","0","1"
"49693143","0","2"
"71717064","0","4"
"41694787","0","2"
"61728470","0","1"
"42163945","0","1"
"57554146","0","1"
"74945066","0","1"
"66467021","0","3"
"44185698","1","3"
"72025397","0","1"
"70342387","0","1"
"43936693","0","1"
"72891621","0","2"
"75953872","0","1"
"76012700","0","2"
"61081090","0","2"
"72920153","0","1"
"59894567","1","0"
"55172374","0","1"
"59883160","0","0"
"55711648","0","0"
"57116161","0","0"
"60170819","0","0"
"76651955","0","0"
"68841012","0","0"
"48922879","0","0"
"43683801","0","0"
"72600844","0","0"
"77364887","0","0"
"69782611","0","0"
"69565926","0","0"
"56620685","0","0"
"75714956","0","0"
"72039926","0","0"
"73818350","0","0"
"58875731","0","0"
"76359908","0","0"
"69490114","0","0"
"43495002","0","0"
"76001247","0","0"
"75316860","0","0"
"45978889","0","0"
"66289518","0","0"
"56266311","0","0"
"47863085","0","0"
"76020002","0","0"
"64498377","0","0"
"76767756","0","0"
"50065720","0","0"
"76175962","0","0"
"63472533","0","0"
"76911262","0","0"
"62200825","0","0"
"76097572","0","0"
"76821584","0","0"
"76729041","0","0"
"77414399","0","0"
"74897918","0","0"
"44979254","0","1"
"46703776","0","1"
"64059619","0","2"
"58356708","0","3"
"47540331","1","0"
"48550345","0","2"
"49331575","0","1"
"66498883","0","1"
"47924256","0","1"
"50955451","0","2"
"51239744","0","1"
"64010236","0","1"
"69462237","0","1"
"49000968","0","2"
"70421668","1","0"
"71408176","0","1"
"72046615","0","1"
"67989792","0","1"
"73510882","0","1"
"73598656","1","0"
"74742169","1","1"
"55778891","0","1"
"74543168","0","1"
"76052646","0","1"
"68636869","0","2"
"67485857","0","0"
"53302037","0","0"
"60090220","0","0"
"76863867","0","0"
"71084465","0","0"
"71691303","0","0"
"51793723","0","0"
"75897739","0","0"
"42912857","0","0"
"54368624","0","0"
"63853791","0","0"
"47088161","0","0"
"73363764","0","0"
"50463426","0","0"
"55869513","0","0"
"58616721","0","0"
"46178051","0","0"
"76859608","0","0"
"46963823","0","0"
"73459971","0","0"
"64887240","0","0"
"65734688","0","0"
"61123619","0","0"
"64450141","0","0"
"52992171","0","0"
"48384436","0","0"
"48518413","0","0"
"50134859","0","0"
"74797871","0","0"
"76318736","0","0"
"69950838","0","0"
"62105409","0","1"
"60773681","0","1"
"59391618","0","1"
"46466425","0","2"
"46542900","0","1"
"66246928","1","1"
"49260949","0","1"
"49741241","0","1"
"67110026","0","2"
"51171753","1","0"
"69317159","1","1"
"64499362","0","1"
"70336131","0","0"
"70485343","1","1"
"53669947","2","1"
"54756697","3","3"
"58549705","0","5"
"57597721","0","1"
"74865148","1","0"
"44834910","1","4"
"57867613","0","3"
"42653362","1","2"
"61726935","0","1"
"75439898","0","1"
"58344578","1","2"
"41746502","0","5"
"58691252","0","2"
"73277676","0","1"
"76109034","0","1"
"48470588","0","3"
"59332710","0","2"
"54909752","0","2"
"73347189","0","1"
"58821530","0","8"
"77361787","0","1"
"58269169","0","1"
"75376293","0","1"
"76801477","0","0"
"50485556","0","0"
"47076285","0","0"
"60845743","0","0"
"71786017","0","0"
"41707076","0","0"
"76003791","0","0"
"50176865","0","0"
"67013035","0","0"
"59847356","0","0"
"56978146","0","0"
"42770283","0","0"
"58807406","0","0"
"73522118","0","0"
"62570649","0","0"
"74263163","0","0"
"48682866","0","0"
"58900936","0","0"
"64668434","0","0"
"50299026","0","0"
"75920429","0","0"
"61348292","0","0"
"74946611","0","0"
"46973750","0","0"
"43718480","0","0"
"61762928","0","0"
"55987816","0","0"
"67343732","0","0"
"77353222","0","0"
"59246334","0","0"
"71478023","0","0"
"76156757","0","0"
"61236822","0","2"
"61911834","0","1"
"44760281","0","1"
"63153891","0","0"
"46390634","0","1"
"46907740","0","1"
"61763378","0","3"
"64524414","0","1"
"47450839","0","0"
"63915748","0","3"
"48458969","0","0"
"65832122","0","0"
"66087863","0","2"
"57142815","0","3"
"67975153","0","1"
"51786203","1","1"
"46524855","0","1"
"65529017","0","2"
"44727949","0","1"
"50811657","0","1"
"70377623","1","1"
"54326477","0","1"
"69552411","1","0"
"46318718","0","2"
"72200900","0","1"
"50677656","0","4"
"72459762","0","1"
"55469442","0","1"
"63876520","0","3"
"68505415","0","1"
"74723276","0","1"
"74731437","0","0"
"54152774","2","2"
"57952378","0","1"
"52940633","0","1"
"75410059","0","3"
"42930670","0","1"
"43401951","0","1"
"74108783","0","1"
"75853709","0","1"
"75946018","0","1"
"76031212","1","1"
"43777678","0","1"
"75644438","0","2"
"59163432","1","0"
"59533013","0","0"
"47602295","0","0"
"72116501","0","0"
"66803537","0","0"
"76703311","0","0"
"52954603","0","0"
"68906535","0","0"
"49460344","0","0"
"62178103","0","0"
"45045792","0","0"
"72098263","0","0"
"70691052","0","0"
"59917490","0","0"
"74648954","0","0"
"62167474","0","0"
"75383363","0","0"
"77279105","0","0"
"57900363","0","0"
"44749945","0","0"
"73656950","0","0"
"62762902","0","0"
"42307940","0","0"
"53201904","0","0"
"64004709","0","0"
"77122290","0","0"
"65293912","0","0"
"51012313","0","0"
"54283794","0","0"
"69207492","0","0"
"74074197","0","0"
"63519197","0","0"
"64133546","0","0"
"47478671","0","0"
"71991607","0","0"
"76582006","0","0"
"62988081","0","1"
"47617765","0","1"
"42670090","0","1"
"50489603","0","1"
"68057408","1","0"
"42615461","0","5"
"68863109","0","1"
"52921591","3","0"
"70127899","0","0"
"70678854","0","2"
"64986034","0","1"
"55546757","0","1"
"69481176","1","0"
"41503402","0","0"
"57813749","0","1"
"41971357","0","1"
"72323128","0","1"
"43437192","0","1"
"68460078","0","1"
"54826133","0","2"
"66411218","0","4"
"53345092","0","1"
"73624554","0","1"
"41611895","0","1"
"70280813","0","0"
"72717701","0","0"
"59352173","0","0"
"56050665","0","0"
"44546773","0","0"
"77086063","0","0"
"74733672","0","0"
"76348849","0","0"
"42448537","0","0"
"73638024","0","0"
"65772468","0","0"
"73095428","0","0"
"55551703","0","0"
"73726480","0","0"
"46947018","0","0"
"55481433","0","0"
"68504212","0","0"
"57478188","0","0"
"59639058","0","0"
"45539844","0","0"
"63485192","0","0"
"63973164","0","0"
"43128589","0","0"
"60642515","0","0"
"74774638","0","0"
"75490012","0","0"
"65513220","0","0"
"67085075","0","0"
"62389118","0","0"
"46909374","0","0"
"57992596","0","0"
"54914277","0","0"
"74335740","0","0"
"54470102","0","0"
"61568580","1","0"
"47041102","0","1"
"62007471","0","2"
"45341912","0","1"
"63581529","1","0"
"50487393","2","2"
"65875833","0","1"
"51768539","0","0"
"66550575","0","1"
"64411097","0","1"
"54035154","0","2"
"41672895","1","1"
"41916673","0","1"
"57676456","0","1"
"75466358","0","1"
"58518051","0","2"
"58655678","0","0"
"75777337","0","0"
"73576440","1","0"
"71261837","0","1"
"59578444","0","0"
"76763091","0","1"
"77478859","1","0"
"66091440","0","0"
"76765156","0","0"
"64632454","0","0"
"63236280","0","0"
"71386382","0","0"
"74712142","0","0"
"44784524","0","0"
"65683790","0","0"
"60991400","0","0"
"74645672","0","0"
"69602236","0","0"
"43223275","0","0"
"76834740","0","0"
"50341135","0","0"
"41736982","0","0"
"47170647","0","0"
"76671338","0","0"
"75197055","0","0"
"61309567","0","0"
"44921386","0","0"
"59294250","0","0"
"71772517","0","0"
"45064614","0","0"
"64138549","0","0"
"71697284","0","0"
"65841786","0","0"
"67235444","0","0"
"72319155","0","0"
"72843721","0","0"
"72247638","0","0"
"77275291","0","0"
"71106437","0","0"
"57013973","0","0"
"68797379","0","0"
"74211462","0","0"
"42776872","0","0"
"66492808","0","0"
"45952355","0","0"
"75023631","0","0"
"46506407","0","0"
"74193984","0","0"
"48462887","0","0"
"52608122","0","0"
"58793542","0","0"
"63033183","0","0"
"60653416","0","0"
"53154183","0","0"
"77426834","0","0"
"67961638","0","0"
"75841570","0","0"
"62786377","0","0"
"76109616","0","0"
"74044494","0","0"
"74717566","0","0"
"68724106","0","0"
"74241702","0","0"
"71759195","0","0"
"67848477","0","0"
"60127941","0","0"
"74178058","0","0"
"64526936","0","0"
"48275931","0","1"
"53085653","0","2"
"44179702","0","2"
"61857923","1","0"
"45051525","1","1"
"43861186","0","2"
"62804127","2","1"
"44891982","0","3"
"63382590","0","1"
"46465607","0","1"
"61220126","0","1"
"47514027","0","2"
"47531864","0","4"
"64859895","1","1"
"65078265","1","1"
"48565388","0","1"
"48651203","0","1"
"65878625","2","0"
"63059074","0","1"
"46973975","0","1"
"53289691","0","3"
"67581344","0","1"
"68623215","0","3"
"52122996","2","2"
"69418842","0","1"
"52278982","0","1"
"67800370","0","3"
"52678077","0","2"
"70106874","0","4"
"68154040","0","1"
"54070454","1","0"
"71267047","0","1"
"51729564","0","6"
"69832425","0","5"
"55206751","0","3"
"72794756","0","1"
"55629713","0","1"
"60710515","0","3"
"46795737","0","1"
"55512727","0","2"
"56268542","0","3"
"72211130","0","1"
"62030352","0","1"
"73974845","0","1"
"41789306","0","1"
"57665961","0","0"
"66969587","0","1"
"75442598","1","0"
"52147949","0","1"
"64361421","0","1"
"58951139","0","0"
"73850716","0","5"
"58060376","0","1"
"59162321","0","1"
"59448124","4","1"
"76818272","0","0"
"60100478","0","3"
"60079592","0","1"
"72937475","0","1"
"77299338","1","3"
"69309336","0","1"
"77487948","0","0"
"69901962","0","0"
"67630803","0","0"
"55973071","0","0"
"54016454","0","0"
"58121277","0","0"
"74134910","0","0"
"65803332","0","0"
"62557864","0","0"
"75949103","0","0"
"44704714","0","0"
"76417156","0","0"
"52286177","0","0"
"76265428","0","0"
"71681697","0","0"
"76323572","0","0"
"77306959","0","0"
"77271506","0","0"
"48979944","0","0"
"43471155","0","0"
"75748728","0","0"
"63606853","0","0"
"77232516","0","0"
"58945629","0","0"
"65305410","0","0"
"48678507","0","0"
"75026869","0","0"
"46778940","0","0"
"64527446","0","0"
"54096226","0","0"
"55865966","0","0"
"58189557","0","0"
"73559096","0","0"
"47895695","0","0"
"68870953","0","0"
"42130862","0","0"
"47392992","0","0"
"48619056","0","0"
"76499481","0","0"
"73405362","0","0"
"58735579","0","0"
"60863439","0","0"
"58055826","0","0"
"72668290","0","0"
"75520339","0","0"
"62412413","0","0"
"66658519","0","0"
"62862343","0","0"
"45497886","0","1"
"62767781","0","1"
"45629832","0","1"
"60235107","0","2"
"65631485","0","1"
"65296088","0","2"
"50497856","0","1"
"50525537","0","1"
"52177647","0","1"
"69495594","2","0"
"50986959","0","2"
"52323922","0","1"
"69871566","0","1"
"71020878","0","1"
"71217401","0","1"
"43241812","1","2"
"71923802","0","1"
"68686735","0","1"
"53631893","0","1"
"72473438","0","1"
"59689070","0","1"
"56186572","1","1"
"48973971","0","1"
"74117246","0","1"
"57041827","0","1"
"41738403","0","1"
"65242325","0","1"
"75941036","1","1"
"43671958","0","1"
"76048499","2","0"
"52558646","0","1"
"55164961","0","1"
"71340785","0","1"
"60102827","0","2"
"74972841","0","1"
"62563721","0","0"
"57051365","0","0"
"48682215","0","0"
"76328795","0","0"
"45250531","0","0"
"77397428","0","0"
"59346641","0","0"
"77037268","0","0"
"53255379","0","0"
"43385996","0","0"
"54021246","0","0"
"64593739","0","0"
"73844441","0","0"
"43030816","0","0"
"49382554","0","0"
"63394377","0","0"
"46872668","0","0"
"57535864","0","0"
"74796784","0","0"
"76962466","0","0"
"57703691","0","0"
"48384543","0","0"
"69280504","0","0"
"62421052","1","0"
"63621898","0","1"
"48493487","0","1"
"69838561","1","0"
"70111914","0","1"
"53532655","0","1"
"71199873","1","0"
"70146330","0","1"
"67931771","0","1"
"55779956","0","3"
"74323695","0","1"
"74580308","2","0"
"72116701","0","1"
"46929208","0","1"
"42252130","0","1"
"42551117","0","1"
"62400992","0","1"
"43104708","0","0"
"75909469","0","1"
"60529876","0","1"
"72507948","0","1"
"75548329","0","0"
"61833950","0","0"
"57296160","0","0"
"52499478","0","0"
"53333798","0","0"
"62489418","0","0"
"41462045","0","0"
"61703581","0","0"
"76849584","0","0"
"71309025","0","0"
"77199511","0","0"
"51444018","0","0"
"47163647","0","0"
"44810378","0","0"
"41443107","0","0"
"75801899","0","0"
"59401688","0","0"
"64363245","0","0"
"52074483","0","0"
"69090682","0","0"
"58015460","0","0"
"45683698","0","0"
"51890755","0","0"
"59754009","0","0"
"56151391","0","0"
"58866481","0","0"
"72798390","0","0"
"67368257","0","0"
"71672940","0","0"
"75899283","0","0"
"64917888","0","0"
"59722541","0","0"
"66474845","0","0"
"75131538","0","0"
"58801739","0","6"
"49045483","0","13"
"53235472","0","38"
"62871973","0","1"
"45521419","0","3"
"42807834","1","2"
"44044054","0","1"
"45998740","3","1"
"44579227","0","15"
"55182098","0","11"
"46165174","0","3"
"55002890","0","2"
"43353140","0","0"
"76585828","0","0"
"73141142","0","0"
"44119632","0","0"
"74954471","0","0"
"61373324","0","0"
"75747885","0","0"
"75629039","0","0"
"46097823","0","0"
"54558253","0","0"
"49863892","0","0"
"75483766","0","0"
"60920678","0","0"
"49767753","0","0"
"53180969","0","0"
"54269311","0","0"
"75737267","0","0"
"41537038","0","0"
"43253891","0","0"
"67419451","0","0"
"74861233","0","0"
"50189917","0","0"
"54713108","0","0"
"49331452","0","0"
"76976808","0","0"
"50154476","0","0"
"76492249","0","0"
"72257311","0","0"
"47127276","0","0"
"67875799","0","0"
"58615220","0","0"
"55917065","0","0"
"50725697","0","0"
"65323418","0","0"
"61471091","2","3"
"47771611","1","12"
"44851699","0","5"
"62257624","0","1"
"42885503","0","2"
"44552747","0","3"
"46038884","0","2"
"45666791","0","20"
"44023312","0","2"
"59374234","0","3"
"47223678","0","11"
"48717333","0","3"
"47512323","0","1"
"54731243","0","2"
"58272643","0","7"
"48638753","0","3"
"65417181","0","1"
"65500278","0","2"
"48373638","1","1"
"63838071","0","3"
"59022282","0","1"
"65950837","0","1"
"48818427","0","3"
"50003108","0","7"
"66280447","0","2"
"45029486","0","7"
"63523169","0","11"
"55357513","0","6"
"44001566","0","2"
"67335085","0","1"
"50492825","0","3"
"50750717","0","8"
"68093716","0","1"
"53109771","0","2"
"68064370","0","7"
"51364219","0","1"
"51809211","0","6"
"51872474","0","1"
"50718608","0","7"
"51504453","0","2"
"52518323","0","1"
"52545719","1","1"
"69801619","0","2"
"53210338","2","0"
"70604368","0","0"
"54010547","0","2"
"54889134","0","7"
"70878609","0","1"
"71590582","0","3"
"56887868","0","3"
"52518536","0","4"
"57728849","0","3"
"70258235","0","9"
"69965890","0","3"
"46220808","0","6"
"71456366","0","2"
"56278618","0","15"
"56884484","0","1"
"73293801","1","2"
"69754421","0","2"
"73962497","0","1"
"41506675","5","3"
"74626737","0","2"
"57657962","0","2"
"70056236","0","2"
"51462665","0","1"
"42987949","1","2"
"70786287","0","2"
"58885420","0","1"
"47783987","0","4"
"75156987","0","1"
"75277260","0","3"
"76706612","0","12"
"76775191","0","2"
"77093841","0","2"
"69125003","0","0"
"76674379","0","0"
"75655167","0","0"
"51033743","0","0"
"66437789","0","0"
"68932398","0","0"
"51346974","0","0"
"55027437","0","0"
"59816733","0","0"
"44100064","0","0"
"68405804","0","0"
"52869072","0","0"
"74828961","0","0"
"67853661","0","0"
"68375153","0","0"
"74378318","0","0"
"64772461","0","0"
"65359027","0","0"
"57578967","0","0"
"50837556","0","0"
"74520707","0","0"
"75357406","0","0"
"61120518","0","0"
"73977136","0","0"
"44284652","0","0"
"66857251","0","0"
"70642771","0","0"
"59551430","0","0"
"63772833","0","0"
"58179509","0","0"
"44023245","0","0"
"76660097","0","0"
"62258510","0","0"
"71651775","0","0"
"44396088","0","0"
"43624535","0","0"
"61421898","0","3"
"59079453","0","3"
"62569038","0","4"
"50800079","0","7"
"44041968","2","0"
"55832210","0","4"
"53533743","1","0"
"44164587","0","2"
"46653344","0","1"
"47045311","3","1"
"47980550","0","2"
"65071135","1","3"
"66143159","0","1"
"65491563","0","4"
"50276651","0","1"
"59896946","0","3"
"50786801","0","1"
"68006137","0","1"
"50724318","1","1"
"51341165","0","3"
"68788165","0","1"
"69353236","2","0"
"52333213","0","3"
"62409907","0","5"
"53445478","0","3"
"54099597","0","2"
"54140161","0","2"
"71968539","0","1"
"55063729","1","1"
"70974050","0","1"
"72594690","0","1"
"51721124","0","2"
"62383897","0","1"
"55733415","0","2"
"44508284","0","2"
"73134657","0","2"
"55946448","0","1"
"73398025","0","1"
"56801667","0","3"
"75821549","0","1"
"58711944","0","0"
"75603120","0","1"
"58813655","0","3"
"54263701","0","3"
"59249642","0","1"
"76276595","0","1"
"68230697","0","1"
"59539539","0","3"
"59663094","0","1"
"68211019","0","1"
"76823058","0","1"
"56394675","0","4"
"77237960","0","0"
"50769378","0","1"
"74746525","0","0"
"61154018","0","0"
"49344687","0","0"
"57690952","0","0"
"76360432","0","0"
"45677212","0","0"
"69053329","0","0"
"54210164","0","0"
"77486353","0","0"
"57141948","0","0"
"48662387","0","0"
"72162955","0","0"
"72186005","0","0"
"59814436","0","0"
"56265605","0","0"
"64419489","0","0"
"76692983","0","0"
"77362080","0","0"
"70610954","0","0"
"49294993","0","0"
"45934119","0","0"
"50527946","0","0"
"61743102","0","0"
"75622944","0","0"
"77300317","0","0"
"47042098","0","0"
"56263922","0","0"
"66525933","0","0"
"75493320","0","0"
"42107294","0","0"
"46912687","0","0"
"62934750","0","0"
"57552316","0","0"
"72728230","0","0"
"54906236","0","0"
"43066543","0","0"
"72086717","0","0"
"44767988","1","1"
"45033699","0","3"
"54850857","0","3"
"63249851","0","1"
"46318219","0","1"
"47705824","3","0"
"65560974","0","1"
"62074955","0","1"
"67203564","0","1"
"67611598","0","1"
"50904918","0","1"
"41565978","0","1"
"52514729","0","0"
"43397836","2","0"
"53337153","0","1"
"69982464","1","1"
"71734419","0","1"
"69012121","0","2"
"72171188","3","0"
"75592542","0","0"
"44249086","0","0"
"52012564","0","12"
"61152111","0","2"
"52386509","0","5"
"44290154","0","2"
"58846168","0","2"
"45414472","0","2"
"46453593","0","2"
"63904240","0","2"
"44708680","1","10"
"56274271","0","1"
"47832482","2","0"
"45972977","0","17"
"48425008","0","3"
"64818956","0","8"
"66027315","0","5"
"53977365","0","9"
"62024209","0","2"
"66707044","0","4"
"66437713","0","3"
"43252803","1","3"
"67212262","0","1"
"50053408","1","5"
"62340563","0","2"
"63572646","0","2"
"50609555","0","2"
"48957738","0","1"
"68536612","0","1"
"68731982","0","2"
"66311277","1","1"
"60443599","0","1"
"45864042","0","3"
"70296690","0","2"
"63303062","0","6"
"58798732","1","0"
"72376172","0","0"
"69912271","0","2"
"73515403","1","4"
"56705020","0","1"
"47761414","0","4"
"45160307","0","5"
"41533410","0","2"
"60103845","0","3"
"41525357","0","2"
"42509281","2","0"
"75230401","0","3"
"73973643","0","6"
"75570561","4","0"
"75604540","0","1"
"43779258","0","2"
"43842606","0","1"
"46401906","0","2"
"59554786","0","1"
"60282206","0","0"
"60704877","1","0"
"60705829","0","1"
"51082512","0","0"
"45975102","0","0"
"75403609","0","0"
"76888695","0","0"
"58499836","0","0"
"55540000","0","0"
"55685273","0","0"
"46736901","0","0"
"75979157","0","0"
"56101766","0","0"
"69918529","0","0"
"67965287","0","0"
"51123556","0","0"
"57377329","0","0"
"76805733","0","0"
"73536840","0","0"
"74890960","0","0"
"52258033","0","0"
"67129081","0","0"
"50642461","0","0"
"76627263","0","0"
"76699793","0","0"
"61705250","0","0"
"45946003","0","0"
"60296878","0","0"
"69805480","0","0"
"68157770","0","0"
"77329953","0","0"
"64228590","0","0"
"67095151","0","0"
"77292752","0","0"
"70927180","0","0"
"57627609","0","0"
"47947571","0","0"
"74030516","0","0"
"42593637","0","0"
"66488347","0","0"
"59189442","0","0"
"74994930","0","0"
"61376378","0","1"
"61636698","0","1"
"44840073","0","1"
"44891094","0","1"
"60069965","0","1"
"62718519","0","2"
"45735694","0","1"
"50680649","0","9"
"46212348","0","5"
"63712771","0","1"
"46754412","1","2"
"47576737","0","5"
"64800745","1","0"
"47060417","0","3"
"65017644","0","1"
"49125122","0","0"
"49182080","0","6"
"66559976","0","1"
"66878868","0","1"
"50016351","0","3"
"57819376","0","1"
"65492308","0","4"
"68112789","1","2"
"51059839","0","0"
"44169219","0","1"
"44134277","0","14"
"68784681","0","0"
"55069013","0","1"
"66572778","0","3"
"70018153","0","1"
"70854754","1","2"
"70936345","1","0"
"55348674","0","1"
"71499143","1","1"
"65286005","1","1"
"44969815","0","0"
"73717064","0","1"
"71497570","0","1"
"44485558","0","1"
"42193892","1","3"
"42306174","0","0"
"70859359","0","1"
"58539527","0","2"
"43591781","0","2"
"75879601","0","0"
"59848344","0","2"
"76373089","0","0"
"75482031","0","1"
"45498378","0","1"
"74376873","0","1"
"60893909","0","3"
"63523188","0","2"
"66558072","0","1"
"74867479","0","1"
"77242611","0","2"
"77322778","0","0"
"50274341","0","0"
"58505820","0","0"
"64045102","0","0"
"44101471","0","0"
"72084457","0","0"
"59946717","0","0"
"74196864","0","0"
"72263261","0","0"
"63720473","0","0"
"72632464","0","0"
"75766418","0","0"
"47122542","0","0"
"76325117","0","0"
"64618823","0","0"
"77242883","0","0"
"69051351","0","0"
"57670146","0","0"
"70241588","0","0"
"72657421","0","0"
"66984255","0","0"
"62896267","0","0"
"57707432","0","0"
"71515167","0","0"
"47790352","0","0"
"76977507","0","0"
"75159535","0","0"
"62344292","0","0"
"57833486","0","0"
"52836386","0","0"
"62014638","0","0"
"63005542","0","0"
"63916345","0","0"
"68729899","0","0"
"66169744","0","0"
"59267229","0","0"
"64457288","0","0"
"56447583","0","0"
"57947877","0","0"
"45862641","0","0"
"63341400","0","0"
"62584872","0","0"
"45724235","0","0"
"62969750","0","0"
"63283567","0","1"
"47470133","1","1"
"47934719","1","0"
"64590958","0","1"
"48344503","0","5"
"41759833","0","3"
"68568949","0","1"
"62205835","1","2"
"69134585","2","1"
"52289850","0","2"
"53656177","0","1"
"52631187","1","2"
"52826679","1","0"
"70974108","0","1"
"52200878","0","3"
"68388828","0","2"
"45217588","0","1"
"71033922","1","0"
"56314217","0","1"
"63169601","0","1"
"70542526","0","1"
"41742076","0","0"
"74858087","1","2"
"75290648","0","1"
"42699959","0","1"
"43079822","0","1"
"75721839","0","1"
"58725019","0","2"
"77066624","0","1"
"69900098","0","0"
"68726653","0","0"
"62277136","0","0"
"50714720","0","0"
"46719116","0","0"
"75719849","0","0"
"59713295","0","0"
"62241976","0","0"
"76829716","0","0"
"63050809","0","0"
"41773683","0","0"
"69376051","0","0"
"60285436","0","0"
"57954168","0","0"
"42988386","0","0"
"71486129","0","0"
"76210701","0","0"
"71941224","0","0"
"76804806","0","0"
"74855494","0","0"
"42069121","0","0"
"43138343","0","0"
"51663653","0","0"
"53827781","0","0"
"41426806","0","0"
"75947236","0","0"
